N;Instance;Decoder;Total Distance;Time Spent;Alpha
N175;110;PositionalDecoderWithVehicleByPercentage;11214,10;2434,18;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;10228,14;2316,24;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;10199,44;2368,43;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;10855,58;2248,95;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;10626,82;2419,89;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;10730,00;2524,66;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;10904,97;2232,45;Alpha1
N175;110;PositionalDecoderWithVehicleByPercentage;12057,59;2516,90;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;10944,12;2239,73;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;11094,22;2553,31;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;11155,48;2416,85;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;11197,10;2469,34;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;10942,12;2425,83;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;11685,64;2457,60;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;10122,81;2272,79;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;10376,76;2562,12;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;10574,54;2124,52;Alpha1
N175;110;TimeDecoderWithVehicleByPercentage;10400,69;2451,35;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10322,49;2247,97;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10888,85;2256,85;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10478,87;2017,79;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10609,43;2230,17;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10563,47;2304,80;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;11008,93;2148,98;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10536,85;2052,54;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10921,27;2472,17;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10298,28;2526,30;Alpha1
N175;102;PositionalDecoderWithVehicleByPercentage;10395,55;2413,54;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10611,70;2554,85;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;9486,89;2118,96;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;11071,00;2419,04;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10288,15;2142,25;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10657,30;2100,32;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10155,14;2108,96;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10773,08;2314,06;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10341,91;2438,89;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;9884,03;2320,86;Alpha1
N175;102;TimeDecoderWithVehicleByPercentage;10484,81;2416,21;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;9814,34;2231,41;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10352,53;2512,65;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10911,45;2193,82;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;9817,37;2263,01;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10521,97;2548,55;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10782,29;2334,42;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10366,81;2421,58;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10746,96;2487,38;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10597,62;2331,87;Alpha1
N175;104;PositionalDecoderWithVehicleByPercentage;10754,98;2214,28;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;11002,74;2217,03;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10479,07;2515,70;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10901,64;2487,64;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10056,29;2072,07;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10824,29;2439,16;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10489,22;2411,00;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10711,79;2491,83;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10518,26;2469,18;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;11160,92;2331,27;Alpha1
N175;104;TimeDecoderWithVehicleByPercentage;10631,64;2343,67;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;11524,81;2498,99;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;11493,58;2432,37;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;11243,13;2455,15;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;10499,82;2361,78;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;10963,69;2428,25;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;10936,21;2440,58;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;10527,14;2394,61;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;11610,85;2572,14;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;11105,75;2327,08;Alpha1
N175;105;PositionalDecoderWithVehicleByPercentage;12063,28;2421,10;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;10983,97;2552,55;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;10772,09;2359,48;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;11305,52;2398,58;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;11594,24;2318,20;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;11684,40;2359,83;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;10566,95;2508,14;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;12241,55;2413,93;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;11271,15;2521,39;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;10296,11;2129,92;Alpha1
N175;105;TimeDecoderWithVehicleByPercentage;10722,40;2484,03;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11258,97;2527,48;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;10744,89;2170,50;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11002,72;2501,05;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11368,26;2724,64;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;10470,99;2549,78;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11344,81;2489,25;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11500,19;2394,54;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11243,36;2627,60;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;11271,61;2426,12;Alpha1
N175;106;PositionalDecoderWithVehicleByPercentage;10484,52;2390,46;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;11118,66;2401,16;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;10587,32;2234,63;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;11286,92;2460,24;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;12073,28;2467,93;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;10215,10;2267,99;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;11213,61;2635,90;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;11435,54;2624,05;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;11229,61;2484,73;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;11325,26;2360,46;Alpha1
N175;106;TimeDecoderWithVehicleByPercentage;10775,73;2227,49;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;9978,00;2155,82;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;10940,29;2293,82;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;10444,10;2143,74;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;11212,40;2439,82;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;11107,93;2530,61;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;11067,20;2445,71;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;10236,05;2395,43;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;11248,15;2448,90;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;10264,84;2327,93;Alpha1
N175;109;PositionalDecoderWithVehicleByPercentage;10780,85;2563,72;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;11834,32;2332,44;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10282,45;2178,04;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10191,43;2170,05;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10387,42;2274,39;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10840,08;2304,21;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10433,39;2317,69;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10436,10;2215,42;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;10111,89;2054,24;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;11266,16;2164,09;Alpha1
N175;109;TimeDecoderWithVehicleByPercentage;11073,95;2309,10;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;15712,76;3496,77;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;15119,67;3541,19;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;16124,68;3674,17;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;14044,53;3008,76;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;14499,45;3553,88;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;15355,58;3378,97;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;14849,38;3501,05;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;14213,29;3461,09;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;15476,52;3783,79;Alpha1
N250;3;PositionalDecoderWithVehicleByPercentage;15514,64;3503,42;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;14371,95;3554,21;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;15546,72;3727,56;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;15042,71;3842,25;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;15289,69;3898,00;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;14902,69;3590,22;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;16281,09;3704,61;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;15550,58;3820,10;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;15674,51;3455,67;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;14581,60;3657,86;Alpha1
N250;3;TimeDecoderWithVehicleByPercentage;15527,26;3987,62;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15480,53;4191,69;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15468,41;3499,87;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15380,16;3343,20;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15781,57;3951,30;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;14929,80;3694,83;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15882,75;3522,38;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15210,67;3767,77;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15714,68;3607,58;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;16529,92;3815,37;Alpha1
N250;7;PositionalDecoderWithVehicleByPercentage;15183,14;3573,08;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;16025,91;3394,30;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;15560,55;3828,32;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;16517,03;3883,50;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;15981,29;3986,41;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;15561,55;3679,92;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;15614,68;3518,01;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;14936,54;3763,14;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;14579,14;4037,92;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;14944,50;3574,32;Alpha1
N250;7;TimeDecoderWithVehicleByPercentage;15604,39;3630,93;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14671,37;3440,88;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14341,30;3389,76;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;15558,00;4010,61;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14480,70;3411,88;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;15576,76;3327,91;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14649,19;3404,76;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14783,03;3713,81;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14786,38;3394,27;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;14794,39;3475,94;Alpha1
N250;9;PositionalDecoderWithVehicleByPercentage;16081,83;3916,45;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15279,27;3484,08;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15813,45;3510,01;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15345,01;3396,13;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;14600,78;3223,43;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15427,98;3328,91;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15183,57;3661,24;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15175,14;3500,62;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;15379,70;3420,13;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;14809,13;3519,47;Alpha1
N250;9;TimeDecoderWithVehicleByPercentage;14773,18;3716,24;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;14233,45;3278,60;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;15052,83;3072,91;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;14801,12;3570,28;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;15177,61;3692,85;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;14672,75;3352,54;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;15198,70;3483,93;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;15273,43;3655,07;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;14781,51;3765,35;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;13989,50;3619,88;Alpha1
N250;10;PositionalDecoderWithVehicleByPercentage;14832,32;3438,12;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;14870,51;3746,32;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;15515,97;3948,90;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;15453,97;3862,81;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;15426,44;3600,50;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;14714,69;3319,73;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;14392,06;3497,61;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;14939,05;3713,77;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;14211,95;3295,52;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;14629,08;3463,44;Alpha1
N250;10;TimeDecoderWithVehicleByPercentage;15014,14;3369,01;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;15056,72;3750,64;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;14888,61;3155,75;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;14729,41;3369,04;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;15078,27;3385,29;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;15233,37;3620,07;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;14341,29;3429,56;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;15650,92;3588,98;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;14491,06;3490,11;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;15485,57;3906,52;Alpha1
N250;114;PositionalDecoderWithVehicleByPercentage;14403,49;3319,61;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;14897,32;3520,88;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;15458,50;3493,73;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;14968,40;3661,83;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;15027,43;3491,99;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;14199,97;4016,31;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;15451,83;3431,56;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;15489,32;3535,95;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;15068,00;3294,56;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;14189,25;3520,50;Alpha1
N250;114;TimeDecoderWithVehicleByPercentage;14787,09;3329,19;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;16127,18;3767,89;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15381,16;3859,46;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15836,12;3584,71;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15467,50;3520,32;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15879,84;3648,15;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15386,06;3422,83;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;14934,10;3580,58;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15829,21;3677,49;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15316,76;3688,93;Alpha1
N250;1;PositionalDecoderWithVehicleByPercentage;15500,84;3432,74;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15694,98;3607,43;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;16067,24;3632,17;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15903,37;3461,84;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;14574,81;3355,54;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;14942,47;3741,43;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15694,95;3444,56;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15415,21;3624,57;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15980,01;3951,79;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15159,53;3566,27;Alpha1
N250;1;TimeDecoderWithVehicleByPercentage;15524,35;3915,87;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;14697,61;3591,05;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;16390,93;3579,27;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;15267,04;3374,58;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;14629,94;3697,11;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;15077,19;3803,38;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;15728,09;3529,04;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;15133,89;3653,75;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;15107,64;3510,46;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;15596,08;3687,42;Alpha1
N250;2;PositionalDecoderWithVehicleByPercentage;14113,98;3219,25;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;14848,92;3341,14;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15382,02;3661,64;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15271,56;3343,53;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15973,91;3746,16;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;14863,01;3770,26;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15964,43;3753,52;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;14918,31;3401,09;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15656,31;3512,96;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15521,10;3620,98;Alpha1
N250;2;TimeDecoderWithVehicleByPercentage;15880,93;3856,24;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;16132,34;3429,70;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;14866,14;3365,11;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;15390,79;3634,16;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;15496,99;3724,35;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;15216,14;3615,48;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;16082,61;4042,44;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;14804,98;3496,94;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;15332,68;3414,27;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;15093,29;3576,20;Alpha1
N250;4;PositionalDecoderWithVehicleByPercentage;16415,51;3753,05;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15048,03;3432,40;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15737,71;3821,85;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15344,60;3585,49;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15137,31;3654,23;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15355,98;3669,20;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15853,28;3598,32;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15347,54;3243,46;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15367,30;3317,92;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;15611,16;3705,67;Alpha1
N250;4;TimeDecoderWithVehicleByPercentage;16134,85;3677,39;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;16746,24;3854,30;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;14888,81;3740,40;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;15239,74;3759,01;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;16348,63;3608,41;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;15647,70;3779,76;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;16104,15;3577,94;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;16646,91;3726,80;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;16441,48;3352,90;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;14842,01;3589,57;Alpha1
N250;115;PositionalDecoderWithVehicleByPercentage;16025,29;3714,32;Alpha1
N250;115;TimeDecoderWithVehicleByPercentage;15539,62;3754,52;Alpha1
N250;115;TimeDecoderWithVehicleByPercentage;15095,08;3640,27;Alpha1
N250;115;TimeDecoderWithVehicleByPercentage;15097,04;3671,68;Alpha1
N250;115;TimeDecoderWithVehicleByPercentage;14816,19;3702,95;Alpha1
